"","GVKEY","Year","EarningsBeforeInterestTaxes","Employees","TotalMarketValue","Company","Salary","TotalCompensation","State","NAICS","Gender","Age"
"1331","147579",2019,2604.254,8.6,141984.781,"NETFLIX INC",700,38577.129,"CA",532282,"MALE",59
"1332","147579",2020,4803.289,9.4,239486.6134,"NETFLIX INC",650,43226.024,"CA",532282,"MALE",60
"1333","147579",2021,6194.509,11.3,267461.0697,"NETFLIX INC",20000,38232.164,"CA",532282,"MALE",56
"1334","157855",2010,97.497,5.306,17165.4179,"SALESFORCE INC",900,20815.29,"CA",511210,"MALE",46
"1335","157855",2011,-35.085,7.785,16005.9216,"SALESFORCE INC",1000,17714.306,"CA",511210,"MALE",47
"1336","157855",2012,-110.71,9.801,25201.0369,"SALESFORCE INC",1000,22100.904,"CA",511210,"MALE",48
"1337","157855",2013,-286.074,13.312,36931.9558,"SALESFORCE INC",1200,31333.332,"CA",511210,"MALE",49
"1338","157855",2014,-145.633,16.227,36726.1442,"SALESFORCE INC",1440,39907.534,"CA",511210,"MALE",50
"1339","157855",2015,74.67,19.742,45663.4277,"SALESFORCE INC",1550,33362.903,"CA",511210,"MALE",51
"1340","157855",2016,77.237,25.178,55960.086,"SALESFORCE INC",1550,13170.047,"CA",511210,"MALE",52
"1341","157855",2017,234.335,29.401,83137.5552,"SALESFORCE INC",1550,4653.362,"CA",511210,"MALE",53
"1342","157855",2018,562,35.995,117016.9,"SALESFORCE INC",1550,28391.846,"CA",511210,"MALE",54
"1343","157855",2019,503,49.703,162802.83,"SALESFORCE INC",1550,25969.494,"CA",511210,"MALE",55
"1344","157855",2020,639,56.606,207289.64,"SALESFORCE INC",514.387,1232.157,"CA",511210,"MALE",60
"1345","157855",2021,602,73.541,230071.07,"SALESFORCE INC",1550,28602.112,"CA",511210,"MALE",57
"1346","160225",2010,2764,5.6,NA,"MASTERCARD INC",850,11855.814,"NY",522320,"MALE",51
"1347","160225",2011,3485,6.7,NA,"MASTERCARD INC",900,8344.951,"NY",522320,"MALE",52
"1348","160225",2012,3957,7.5,NA,"MASTERCARD INC",983.333,11281.457,"NY",522320,"MALE",53
"1349","160225",2013,4598,8.2,NA,"MASTERCARD INC",1000,12362.59,"NY",522320,"MALE",54
"1350","160225",2014,5193,10.3,NA,"MASTERCARD INC",1058.333,13406.041,"NY",522320,"MALE",55
"1351","160225",2015,5218,11.3,108653.76,"MASTERCARD INC",1200,15538.463,"NY",522320,"MALE",56
"1352","160225",2016,5878,11.9,111613.25,"MASTERCARD INC",1200,16892.056,"NY",522320,"MALE",57
"1353","160225",2017,6804,13.4,159533.44,"MASTERCARD INC",1241.667,18684.468,"NY",522320,"MALE",58
"1354","160225",2018,8410,14.8,194498.15,"MASTERCARD INC",1250,20379.353,"NY",522320,"MALE",59
"1355","160225",2019,9664,18.6,300680.13,"MASTERCARD INC",1250,23249.977,"NY",522320,"MALE",60
"1356","160225",2020,8154,21,355155.3,"MASTERCARD INC",1250,27774.448,"NY",522320,"MALE",61
"1357","160225",2021,10258,24,352133.6,"MASTERCARD INC",1000,16120.055,"NY",522320,"MALE",53
"1358","160329",2010,10381,24.4,190843.155,"ALPHABET INC",0.001,313.219,"CA",518210,"MALE",54
"1359","160329",2011,12242,32.467,209849.6805,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",38
"1360","160329",2012,13386,53.861,233420.545,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",39
"1361","160329",2013,14089,47.756,376370.2807,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",40
"1362","160329",2014,16874,53.6,359263.2864,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",41
"1363","160329",2015,19360,61.814,528168.4352,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",42
"1364","160329",2016,23716,72.053,540659.3335,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",43
"1365","160329",2017,28882,80.11,729439.0252,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",44
"1366","160329",2018,31392,98.771,723558.7085,"ALPHABET INC",0.001,0.001,"CA",518210,"MALE",45
"1367","160329",2019,36482,118.899,921138.3192,"ALPHABET INC",650,280621.552,"CA",518210,"MALE",46
"1368","160329",2020,41224,135.301,1183171.3128,"ALPHABET INC",2000,7410.162,"CA",518210,"MALE",47
"1369","160329",2021,78714,156.5,1917098.3413,"ALPHABET INC",2000,6322.599,"CA",518210,"MALE",48
"1370","170617",2011,1756,3.2,NA,"META PLATFORMS INC",483.333,1712.362,"CA",519290,"MALE",27
"1371","170617",2012,538,4.619,63141.9284,"META PLATFORMS INC",503.205,1990.714,"CA",519290,"MALE",28
"1372","170617",2013,2921,6.337,139191.003,"META PLATFORMS INC",0.001,3300.453,"CA",519290,"MALE",29
"1373","170617",2014,4982,9.199,218221.94,"META PLATFORMS INC",0.001,6213.107,"CA",519290,"MALE",30
"1374","170617",2015,6294,12.691,297757.7,"META PLATFORMS INC",0.001,5037.841,"CA",519290,"MALE",31
"1375","170617",2017,20308,25.105,512792.76,"META PLATFORMS INC",0.001,9101.966,"CA",519290,"MALE",33
"1376","170617",2018,24913,35.587,374130.86,"META PLATFORMS INC",0.001,22554.543,"CA",519290,"MALE",34
"1377","170617",2019,28986,44.942,585373,"META PLATFORMS INC",0.001,23415.973,"CA",519290,"MALE",35
"1378","170617",2020,32671,58.604,778232.84,"META PLATFORMS INC",0.001,25288.265,"CA",519290,"MALE",36
"1379","170617",2021,46753,71.97,921935.35,"META PLATFORMS INC",0.001,26823.061,"CA",519290,"MALE",37
"1380","171007",2011,10.56,0.375,NA,"SERVICENOW INC",150,266.218,"CA",513210,"MALE",52
"1381","171007",2012,-35.117,1.077,3794.831,"SERVICENOW INC",300,574.193,"CA",513210,"MALE",53
"1382","171007",2013,-65.699,1.83,7861.2836,"SERVICENOW INC",350,7387.064,"CA",513210,"MALE",54
"1383","171007",2014,-150.663,2.826,10144.1857,"SERVICENOW INC",425,10858.116,"CA",513210,"MALE",55
"1384","171007",2015,-166.365,3.686,13917.6362,"SERVICENOW INC",450,12302.933,"CA",513210,"MALE",56
"1385","171007",2016,-151.819,4.801,12446.8205,"SERVICENOW INC",450,9016.517,"CA",513210,"MALE",57
"1386","171007",2017,-98.993,6.222,22723.8476,"SERVICENOW INC",525.641,41515.645,"CA",513210,"MALE",56
"1387","171007",2018,-41.419,8.154,32080.1588,"SERVICENOW INC",750,16682.644,"CA",513210,"MALE",57
"1388","171007",2019,42.748,10.371,53488.6295,"SERVICENOW INC",900,20454.715,"CA",513210,"MALE",58
"1389","171007",2020,213.406,13.096,107798.4129,"SERVICENOW INC",1000,25124.056,"CA",513210,"MALE",58
"1390","171007",2021,275,16.881,129567.5489,"SERVICENOW INC",1000,165802.037,"CA",513210,"MALE",59
"1391","179534",2010,4557,6.8,NA,"VISA INC",950.037,12914.881,"CA",522320,"MALE",64
"1392","179534",2011,5463,7.5,NA,"VISA INC",950.037,11824.09,"CA",522320,"MALE",65
"1393","179534",2012,6239,8.5,NA,"VISA INC",950.037,9700.114,"CA",522320,"MALE",66
"1394","179534",2013,7242,9.5,121930.7817,"VISA INC",870.867,24251.851,"CA",522320,"MALE",48
"1395","179534",2014,8150,9.5,NA,"VISA INC",950.037,7692.113,"CA",522320,"MALE",49
"1396","179534",2015,9078,11.3,NA,"VISA INC",1000.038,11841.368,"CA",522320,"MALE",50
"1397","179534",2016,10024,NA,NA,"VISA INC",1250.048,16442.34,"CA",522320,"MALE",51
"1398","179534",2017,12355,NA,NA,"VISA INC",1150.799,21734.454,"CA",522320,"MALE",59
"1399","179534",2018,13756,17,333174.81,"VISA INC",1300.038,19493.946,"CA",522320,"MALE",60
"1400","179534",2019,15401,19.5,372545.0203,"VISA INC",1400.059,24265.771,"CA",522320,"MALE",61
"1401","179534",2020,14109,20.5,NA,"VISA INC",1550.076,26364.928,"CA",522320,"MALE",62
"1402","179534",2021,15980,21.5,NA,"VISA INC",1550.031,30944.838,"CA",522320,"MALE",63
"1403","179534",2022,19810,26.5,369304.7713,"VISA INC",1555.978,28103.602,"CA",522320,"MALE",64
"1404","179621",2010,11247,78.3,105458.359,"PHILIP MORRIS INTERNATIONAL",1708.333,21656.906,"NY",312230,"MALE",55
"1405","179621",2011,13441,78.1,135449.3383,"PHILIP MORRIS INTERNATIONAL",1750,21630.117,"NY",312230,"MALE",56
"1406","179621",2012,13929,87.1,138308.1913,"PHILIP MORRIS INTERNATIONAL",1750,30304.091,"NY",312230,"MALE",57
"1407","179621",2013,13824,91.1,138449.7443,"PHILIP MORRIS INTERNATIONAL",1596.151,10906.612,"NY",312230,"MALE",55
"1408","179621",2014,12237,82.5,125995.005,"PHILIP MORRIS INTERNATIONAL",1615.871,14124.869,"NY",312230,"MALE",56
"1409","179621",2015,10691,80.2,136202.831,"PHILIP MORRIS INTERNATIONAL",1538.848,16328.979,"NY",312230,"MALE",57
"1410","179621",2016,10815,79.5,141936.3051,"PHILIP MORRIS INTERNATIONAL",1501.552,18124.325,"NY",312230,"MALE",58
"1411","179621",2017,11503,80.6,164097.4817,"PHILIP MORRIS INTERNATIONAL",1530.834,18977.501,"NY",312230,"MALE",59
"1412","179621",2018,11377,77.4,103783.7608,"PHILIP MORRIS INTERNATIONAL",1549.551,15934.235,"NY",312230,"MALE",60
"1413","179621",2019,11566,73.5,132391.1056,"PHILIP MORRIS INTERNATIONAL",1525.542,22125.06,"NY",312230,"MALE",61
"1414","179621",2020,11698,71,128934.9935,"PHILIP MORRIS INTERNATIONAL",1665.141,21936.798,"NY",312230,"MALE",62
"1415","179621",2021,13488,69.6,147266.15,"PHILIP MORRIS INTERNATIONAL",1427.758,10557.568,"NY",312230,"MALE",56
"1416","180711",2010,470,3.5,5920.4358,"BROADCOM INC",681.252,2252.519,"CA",334413,"MALE",58
"1417","180711",2011,588,3.5,8306.1367,"BROADCOM INC",700,16254.271,"CA",334413,"MALE",59
"1418","180711",2012,589,3.6,8108.1053,"BROADCOM INC",716.346,753.04,"CA",334413,"MALE",60
"1419","180711",2013,578,4.8,11316.613,"BROADCOM INC",781.731,31867.129,"CA",334413,"MALE",61
"1420","180711",2014,884,8.4,21936.0488,"BROADCOM INC",827.692,17202.596,"CA",334413,"MALE",62
"1421","180711",2015,1880,8.2,34015.7707,"BROADCOM INC",910.461,4025.768,"CA",334413,"MALE",63
"1422","180711",2016,1968,15.7,67819.2887,"BROADCOM INC",1011.662,24692.047,"CA",334413,"MALE",64
"1423","180711",2017,2787,14,107868.4621,"BROADCOM INC",1100,103211.163,"CA",334413,"MALE",65
"1424","180711",2018,5638,15,91183.92,"BROADCOM INC",1121.154,5042.937,"CA",334413,"MALE",66
"1425","180711",2019,4532,19,116554.3,"BROADCOM INC",1100,2366.888,"CA",334413,"MALE",67
"1426","180711",2020,4743,21,142299.41,"BROADCOM INC",1171.154,3695.852,"CA",334413,"MALE",68
"1427","180711",2021,8805,20,219579.71,"BROADCOM INC",1200,60703.627,"CA",334413,"MALE",69
"1428","184996",2010,-146.838,0.899,2527.4,"TESLA INC",33.28,33.28,"TX",336111,"MALE",38
"1429","184996",2011,-251.488,1.417,2985.3768,"TESLA INC",33.28,33.28,"TX",336111,"MALE",39
"1430","184996",2012,-394.283,2.964,3868.4282,"TESLA INC",33.28,78150.01,"TX",336111,"MALE",40
"1431","184996",2013,-61.283,5.859,18516.456,"TESLA INC",33.28,69.989,"TX",336111,"MALE",41
"1432","184996",2014,-186.689,10.161,27954.2681,"TESLA INC",35.36,35.36,"TX",336111,"MALE",42
"1433","184996",2015,-716.629,13.058,31543.3143,"TESLA INC",37.584,37.584,"TX",336111,"MALE",43
"1434","184996",2016,-645.64,30.025,34523.9701,"TESLA INC",45.936,45.936,"TX",336111,"MALE",44
"1435","184996",2017,-1565.086,37.543,52554.946,"TESLA INC",49.92,49.92,"TX",336111,"MALE",45
"1436","184996",2018,-252.84,48.817,57442.2784,"TESLA INC",56.38,2284044.884,"TX",336111,"MALE",46
"1437","184996",2019,80,48.016,75717.73,"TESLA INC",23.76,23.76,"TX",336111,"MALE",47
"1438","184996",2021,6496,99.29,1091653.74,"TESLA INC",0,0,"TX",336111,"MALE",49
